Tile,class,x,y
H1266,5,212500,366500
H1366,4,213500,366500
H1466,4,214500,366500
H1566,4,215500,366500
H1666,4,216500,366500
H1766,4,217500,366500
H1866,4,218500,366500
H1966,4,219500,366500
H2066,4,220500,366500
H2166,4,221500,366500
H2266,5,222500,366500
H2366,5,223500,366500
H2466,4,224500,366500
H2566,4,225500,366500
H2666,4,226500,366500
H2766,4,227500,366500
H2866,3,228500,366500
H2966,3,229500,366500
H3066,3,230500,366500
H3166,4,231500,366500
H3266,4,232500,366500
H3366,1,233500,366500
H3466,2,234500,366500
H3566,1,235500,366500
H3666,1,236500,366500
H3766,1,237500,366500
H3866,2,238500,366500
H3966,2,239500,366500
H4066,2,240500,366500
H4166,1,241500,366500
H4266,1,242500,366500
H4366,1,243500,366500
H4466,2,244500,366500
H4566,2,245500,366500
H4666,2,246500,366500
H4766,2,247500,366500
H4866,3,248500,366500
H4966,3,249500,366500
H5066,3,250500,366500
H5166,3,251500,366500
H5266,3,252500,366500
H5366,2,253500,366500
H5466,2,254500,366500
H5566,4,255500,366500
H5666,4,256500,366500
H5766,4,257500,366500
H5866,4,258500,366500
H5966,4,259500,366500
H6066,4,260500,366500
H6166,4,261500,366500
H6266,4,262500,366500
H6366,4,263500,366500
H6466,2,264500,366500
H6566,4,265500,366500
H6666,4,266500,366500
H6766,4,267500,366500
H6866,4,268500,366500
H6966,4,269500,366500
H7066,4,270500,366500
H7166,4,271500,366500
H7266,3,272500,366500
H7366,3,273500,366500
H7466,2,274500,366500
H7566,2,275500,366500
H7666,2,276500,366500
H7766,2,277500,366500
H7866,3,278500,366500
H7966,3,279500,366500
H8066,4,280500,366500
H8166,4,281500,366500
H8266,4,282500,366500
H8366,4,283500,366500
H8466,4,284500,366500
H8566,1,285500,366500
H8666,1,286500,366500
H8766,1,287500,366500
H8866,1,288500,366500
H8966,1,289500,366500
H9066,1,290500,366500
J0666,1,306500,366500
J0766,1,307500,366500
J0866,1,308500,366500
J0966,1,309500,366500
J1066,1,310500,366500
J1166,1,311500,366500
J1266,2,312500,366500
J1366,2,313500,366500
J1466,1,314500,366500
J1566,1,315500,366500
J1666,1,316500,366500
J1766,1,317500,366500
J1866,1,318500,366500
J1966,1,319500,366500
J2066,2,320500,366500
J2166,1,321500,366500
J2266,2,322500,366500
J2366,1,323500,366500
J2466,1,324500,366500
J2566,1,325500,366500
J2666,1,326500,366500
J2766,1,327500,366500
J2866,2,328500,366500
J2966,2,329500,366500
J3066,1,330500,366500
J3166,2,331500,366500
J3266,2,332500,366500
J3366,2,333500,366500
J3466,1,334500,366500
J3566,1,335500,366500
J3666,1,336500,366500
J3766,1,337500,366500
J3866,1,338500,366500
J3966,1,339500,366500
J4066,1,340500,366500
J4166,1,341500,366500
J4266,1,342500,366500
J4366,1,343500,366500
J4466,2,344500,366500
J4566,3,345500,366500
J4666,3,346500,366500
J4766,3,347500,366500
J4866,1,348500,366500
J4966,4,349500,366500
J5066,3,350500,366500
J5166,1,351500,366500
J5266,1,352500,366500
J5366,1,353500,366500
J5666,1,356500,366500
J5766,1,357500,366500
J5866,4,358500,366500
J5966,3,359500,366500
J6066,3,360500,366500
J6166,3,361500,366500
J6266,1,362500,366500
J6366,1,363500,366500
J6466,1,364500,366500
G9865,3,198500,365500
G9965,5,199500,365500
H0065,5,200500,365500
H0165,5,201500,365500
H0265,3,202500,365500
H0365,3,203500,365500
H0465,3,204500,365500
H0565,3,205500,365500
H0665,3,206500,365500
H0765,3,207500,365500
H0865,5,208500,365500
H0965,5,209500,365500
H1065,5,210500,365500
H1165,4,211500,365500
H1265,4,212500,365500
H1365,4,213500,365500
H1465,4,214500,365500
H1565,4,215500,365500
H1665,2,216500,365500
H1765,4,217500,365500
H1865,4,218500,365500
H1965,5,219500,365500
H2065,5,220500,365500
H2165,4,221500,365500
H2265,4,222500,365500
H2365,4,223500,365500
H2465,4,224500,365500
H2565,4,225500,365500
H2665,4,226500,365500
H2765,3,227500,365500
H2865,3,228500,365500
H2965,3,229500,365500
H3065,3,230500,365500
H3165,1,231500,365500
H3265,1,232500,365500
H3365,1,233500,365500
H3465,2,234500,365500
H3565,1,235500,365500
H3665,1,236500,365500
H3765,1,237500,365500
H3865,2,238500,365500
H3965,2,239500,365500
H4065,2,240500,365500
H4165,1,241500,365500
H4265,1,242500,365500
H4365,2,243500,365500
H4465,2,244500,365500
H4565,2,245500,365500
H4665,2,246500,365500
H4765,3,247500,365500
H4865,3,248500,365500
H4965,3,249500,365500
H5065,3,250500,365500
H5165,3,251500,365500
H5265,5,252500,365500
H5365,5,253500,365500
H5465,3,254500,365500
H5565,4,255500,365500
H5665,4,256500,365500
H5765,4,257500,365500
H5865,5,258500,365500
H5965,4,259500,365500
H6065,5,260500,365500
H6165,5,261500,365500
H6265,5,262500,365500
H6365,5,263500,365500
H6465,4,264500,365500
H6565,4,265500,365500
H6665,5,266500,365500
H6765,5,267500,365500
H6865,4,268500,365500
H6965,4,269500,365500
H7065,4,270500,365500
H7165,4,271500,365500
H7265,3,272500,365500
H7365,3,273500,365500
H7465,3,274500,365500
H7565,4,275500,365500
H7665,4,276500,365500
H7765,3,277500,365500
H7865,3,278500,365500
H7965,4,279500,365500
H8065,4,280500,365500
H8165,4,281500,365500
H8265,4,282500,365500
H8365,4,283500,365500
H8465,4,284500,365500
H8565,1,285500,365500
H8665,1,286500,365500
H8765,1,287500,365500
H8865,1,288500,365500
H8965,1,289500,365500
H9065,1,290500,365500
H9165,1,291500,365500
H9265,1,292500,365500
J0665,1,306500,365500
J0765,1,307500,365500
J0865,1,308500,365500
J0965,1,309500,365500
J1065,1,310500,365500
J1165,1,311500,365500
J1265,1,312500,365500
J1365,2,313500,365500
J1465,2,314500,365500
J1565,1,315500,365500
J1665,1,316500,365500
J1765,1,317500,365500
J1865,1,318500,365500
J1965,1,319500,365500
J2065,2,320500,365500
J2165,1,321500,365500
J2265,1,322500,365500
J2365,1,323500,365500
J2465,1,324500,365500
J2565,1,325500,365500
J2665,1,326500,365500
J2765,1,327500,365500
J2865,2,328500,365500
J2965,2,329500,365500
J3065,1,330500,365500
J3165,1,331500,365500
J3265,2,332500,365500
J3365,2,333500,365500
J3465,2,334500,365500
J3565,2,335500,365500
J3665,2,336500,365500
J3765,2,337500,365500
J3865,1,338500,365500
J3965,1,339500,365500
J4065,1,340500,365500
J4165,1,341500,365500
J4265,2,342500,365500
J4365,2,343500,365500
J4465,2,344500,365500
J4565,3,345500,365500
J4665,3,346500,365500
J4765,3,347500,365500
J4865,3,348500,365500
J4965,3,349500,365500
J5065,3,350500,365500
J5165,1,351500,365500
J5265,1,352500,365500
J5365,1,353500,365500
J5865,1,358500,365500
J5965,3,359500,365500
J6065,3,360500,365500
J6165,3,361500,365500
J6265,3,362500,365500
J6365,1,363500,365500
J6465,1,364500,365500
G9864,3,198500,364500
G9964,5,199500,364500
H0064,5,200500,364500
H0164,3,201500,364500
H0264,3,202500,364500
H0364,3,203500,364500
H0464,3,204500,364500
H0564,3,205500,364500
H0664,3,206500,364500
H0764,5,207500,364500
H0864,5,208500,364500
H0964,5,209500,364500
H1064,4,210500,364500
H1164,4,211500,364500
H1264,4,212500,364500
H1364,4,213500,364500
H1464,2,214500,364500
H1564,2,215500,364500
H1664,4,216500,364500
H1764,4,217500,364500
H1864,4,218500,364500
H1964,5,219500,364500
H2064,5,220500,364500
H2164,5,221500,364500
H2264,5,222500,364500
H2364,5,223500,364500
H2464,4,224500,364500
H2564,2,225500,364500
H2664,3,226500,364500
H2764,3,227500,364500
H2864,3,228500,364500
H2964,3,229500,364500
H3064,2,230500,364500
H3164,2,231500,364500
H3264,1,232500,364500
H3364,2,233500,364500
H3464,1,234500,364500
H3564,2,235500,364500
H3664,1,236500,364500
H3764,2,237500,364500
H3864,2,238500,364500
H3964,1,239500,364500
H4064,2,240500,364500
H4164,2,241500,364500
H4264,1,242500,364500
H4364,1,243500,364500
H4464,2,244500,364500
H4564,2,245500,364500
H4664,2,246500,364500
H4764,3,247500,364500
H4864,3,248500,364500
H4964,3,249500,364500
H5064,3,250500,364500
H5164,5,251500,364500
H5264,3,252500,364500
H5364,3,253500,364500
H5464,3,254500,364500
H5564,3,255500,364500
H5664,4,256500,364500
H5764,4,257500,364500
H5864,5,258500,364500
H5964,5,259500,364500
H6064,5,260500,364500
H6164,5,261500,364500
H6264,5,262500,364500
H6364,5,263500,364500
H6464,5,264500,364500
H6564,5,265500,364500
H6664,4,266500,364500
H6764,4,267500,364500
H6864,1,268500,364500
H6964,4,269500,364500
H7064,4,270500,364500
H7164,3,271500,364500
H7264,2,272500,364500
H7364,4,273500,364500
H7464,4,274500,364500
H7564,4,275500,364500
H7664,4,276500,364500
H7764,3,277500,364500
H7864,3,278500,364500
H7964,4,279500,364500
H8064,4,280500,364500
H8164,4,281500,364500
H8264,4,282500,364500
H8364,4,283500,364500
H8464,1,284500,364500
H8564,1,285500,364500
H8664,1,286500,364500
H8764,1,287500,364500
H8864,1,288500,364500
H8964,1,289500,364500
H9064,1,290500,364500
H9164,1,291500,364500
H9264,1,292500,364500
H9364,1,293500,364500
H9464,1,294500,364500
H9664,1,296500,364500
H9764,1,297500,364500
H9864,1,298500,364500
H9964,1,299500,364500
J0164,1,301500,364500
J0264,1,302500,364500
J0664,1,306500,364500
J0764,1,307500,364500
J0864,1,308500,364500
J0964,1,309500,364500
J1064,1,310500,364500
J1164,1,311500,364500
J1264,1,312500,364500
J1364,2,313500,364500
J1464,1,314500,364500
J1564,1,315500,364500
J1664,1,316500,364500
J1764,1,317500,364500
J1864,2,318500,364500
J1964,2,319500,364500
J2064,2,320500,364500
J2164,1,321500,364500
J2264,1,322500,364500
J2364,1,323500,364500
J2464,1,324500,364500
J2564,1,325500,364500
J2664,1,326500,364500
J2764,1,327500,364500
J2864,2,328500,364500
J2964,2,329500,364500
J3064,2,330500,364500
J3164,1,331500,364500
J3264,3,332500,364500
J3364,3,333500,364500
J3464,3,334500,364500
J3564,2,335500,364500
J3664,2,336500,364500
J3764,2,337500,364500
J3864,1,338500,364500
J3964,1,339500,364500
J4064,1,340500,364500
J4164,1,341500,364500
J4264,2,342500,364500
J4364,2,343500,364500
J4464,2,344500,364500
J4564,3,345500,364500
J4664,3,346500,364500
J4764,3,347500,364500
J4864,3,348500,364500
J4964,2,349500,364500
J5064,3,350500,364500
J5164,1,351500,364500
J5264,1,352500,364500
J5364,1,353500,364500
J5464,1,354500,364500
J5864,1,358500,364500
J5964,3,359500,364500
J6064,3,360500,364500
J6164,3,361500,364500
J6264,3,362500,364500
J6364,1,363500,364500
J6464,1,364500,364500
G9763,3,197500,363500
G9863,5,198500,363500
G9963,3,199500,363500
H0063,3,200500,363500
H0163,3,201500,363500
H0263,3,202500,363500
H0363,3,203500,363500
H0463,3,204500,363500
H0563,3,205500,363500
H0663,3,206500,363500
H0763,4,207500,363500
H0863,4,208500,363500
H0963,4,209500,363500
H1063,4,210500,363500
H1163,4,211500,363500
H1263,4,212500,363500
H1363,2,213500,363500
H1463,2,214500,363500
H1563,4,215500,363500
H1663,4,216500,363500
H1763,4,217500,363500
H1863,4,218500,363500
H1963,5,219500,363500
H2063,4,220500,363500
H2163,5,221500,363500
H2263,5,222500,363500
H2363,5,223500,363500
H2463,5,224500,363500
H2563,4,225500,363500
H2663,3,226500,363500
H2763,3,227500,363500
H2863,2,228500,363500
H2963,2,229500,363500
H3063,2,230500,363500
H3163,2,231500,363500
H3263,1,232500,363500
H3363,2,233500,363500
H3463,1,234500,363500
H3563,2,235500,363500
H3663,1,236500,363500
H3763,1,237500,363500
H3863,1,238500,363500
H3963,1,239500,363500
H4063,1,240500,363500
H4163,1,241500,363500
H4263,2,242500,363500
H4363,2,243500,363500
H4463,2,244500,363500
H4563,2,245500,363500
H4663,2,246500,363500
H4763,3,247500,363500
H4863,3,248500,363500
H4963,3,249500,363500
H5063,3,250500,363500
H5163,3,251500,363500
H5263,3,252500,363500
H5363,2,253500,363500
H5463,3,254500,363500
H5563,5,255500,363500
H5663,5,256500,363500
H5763,5,257500,363500
H5863,5,258500,363500
H5963,5,259500,363500
H6063,4,260500,363500
H6163,4,261500,363500
H6263,4,262500,363500
H6363,5,263500,363500
H6463,5,264500,363500
H6563,5,265500,363500
H6663,4,266500,363500
H6763,4,267500,363500
H6863,4,268500,363500
H6963,4,269500,363500
H7063,4,270500,363500
H7163,4,271500,363500
H7263,2,272500,363500
H7363,4,273500,363500
H7463,3,274500,363500
H7563,4,275500,363500
H7663,3,276500,363500
H7763,3,277500,363500
H7863,3,278500,363500
H7963,3,279500,363500
H8063,3,280500,363500
H8163,4,281500,363500
H8263,4,282500,363500
H8363,1,283500,363500
H8463,2,284500,363500
H8563,1,285500,363500
H8663,1,286500,363500
H8763,1,287500,363500
H8863,1,288500,363500
H8963,1,289500,363500
H9063,1,290500,363500
H9163,1,291500,363500
H9263,1,292500,363500
H9363,1,293500,363500
H9463,1,294500,363500
H9563,1,295500,363500
H9663,1,296500,363500
H9763,1,297500,363500
H9863,1,298500,363500
H9963,1,299500,363500
J0063,1,300500,363500
J0163,1,301500,363500
J0263,1,302500,363500
J0663,1,306500,363500
J0763,1,307500,363500
J0863,1,308500,363500
J0963,2,309500,363500
J1063,1,310500,363500
J1163,1,311500,363500
J1263,1,312500,363500
J1363,1,313500,363500
J1463,1,314500,363500
J1563,2,315500,363500
J1663,2,316500,363500
J1763,1,317500,363500
J1863,2,318500,363500
J1963,2,319500,363500
J2063,1,320500,363500
J2163,1,321500,363500
J2263,1,322500,363500
J2363,1,323500,363500
J2463,1,324500,363500
J2563,1,325500,363500
J2663,1,326500,363500
J2763,1,327500,363500
J2863,1,328500,363500
J2963,2,329500,363500
J3063,2,330500,363500
J3163,3,331500,363500
J3263,3,332500,363500
J3363,3,333500,363500
J3463,3,334500,363500
J3563,3,335500,363500
J3663,2,336500,363500
J3763,3,337500,363500
J3863,3,338500,363500
J3963,3,339500,363500
J4063,3,340500,363500
J4163,3,341500,363500
J4263,1,342500,363500
J4363,2,343500,363500
J4463,2,344500,363500
J4563,3,345500,363500
J4663,3,346500,363500
J4763,3,347500,363500
J4863,3,348500,363500
J4963,3,349500,363500
J5063,2,350500,363500
J5163,3,351500,363500
J5263,1,352500,363500
J5363,3,353500,363500
J5463,1,354500,363500
J5863,1,358500,363500
J5963,3,359500,363500
J6063,3,360500,363500
J6163,3,361500,363500
J6263,3,362500,363500
J6363,1,363500,363500
J6463,1,364500,363500
J6563,1,365500,363500
J6663,1,366500,363500
G9762,3,197500,362500
G9862,5,198500,362500
G9962,3,199500,362500
H0062,3,200500,362500
H0162,3,201500,362500
H0262,3,202500,362500
H0362,3,203500,362500
H0462,4,204500,362500
H0562,3,205500,362500
H0662,4,206500,362500
H0762,3,207500,362500
H0862,4,208500,362500
H0962,4,209500,362500
H1062,4,210500,362500
H1162,4,211500,362500
H1262,4,212500,362500
H1362,2,213500,362500
H1462,4,214500,362500
H1562,5,215500,362500
H1662,5,216500,362500
H1762,5,217500,362500
H1862,5,218500,362500
H1962,4,219500,362500
H2062,4,220500,362500
H2162,4,221500,362500
H2262,5,222500,362500
H2362,5,223500,362500
H2462,5,224500,362500
H2562,5,225500,362500
H2662,3,226500,362500
H2762,1,227500,362500
H2862,2,228500,362500
H2962,2,229500,362500
H3062,1,230500,362500
H3162,2,231500,362500
H3262,1,232500,362500
H3362,1,233500,362500
H3462,1,234500,362500
H3562,1,235500,362500
H3662,1,236500,362500
H3762,1,237500,362500
H3862,1,238500,362500
H3962,1,239500,362500
H4062,2,240500,362500
H4162,1,241500,362500
H4262,1,242500,362500
H4362,2,243500,362500
H4462,2,244500,362500
H4562,2,245500,362500
H4662,2,246500,362500
H4762,3,247500,362500
H4862,3,248500,362500
H4962,4,249500,362500
H5062,3,250500,362500
H5162,3,251500,362500
H5262,3,252500,362500
H5362,3,253500,362500
H5462,5,254500,362500
H5562,5,255500,362500
H5662,5,256500,362500
H5762,5,257500,362500
H5862,5,258500,362500
H5962,5,259500,362500
H6062,4,260500,362500
H6162,4,261500,362500
H6262,4,262500,362500
H6362,4,263500,362500
H6462,4,264500,362500
H6562,5,265500,362500
H6662,4,266500,362500
H6762,4,267500,362500
H6862,4,268500,362500
H6962,4,269500,362500
H7062,4,270500,362500
H7162,2,271500,362500
H7262,2,272500,362500
H7362,4,273500,362500
H7462,4,274500,362500
H7562,4,275500,362500
H7662,4,276500,362500
H7762,4,277500,362500
H7862,4,278500,362500
H7962,2,279500,362500
H8062,3,280500,362500
H8162,3,281500,362500
H8262,2,282500,362500
H8362,2,283500,362500
H8462,2,284500,362500
H8562,1,285500,362500
H8662,1,286500,362500
H8762,1,287500,362500
H8862,1,288500,362500
H8962,1,289500,362500
H9062,1,290500,362500
H9162,1,291500,362500
H9262,1,292500,362500
H9362,1,293500,362500
H9462,1,294500,362500
H9562,1,295500,362500
H9662,1,296500,362500
H9762,1,297500,362500
H9862,1,298500,362500
H9962,1,299500,362500
J0062,1,300500,362500
J0162,1,301500,362500
J0262,1,302500,362500
J0362,1,303500,362500
J0462,1,304500,362500
J0562,1,305500,362500
J0662,1,306500,362500
J0762,1,307500,362500
J0862,3,308500,362500
J0962,3,309500,362500
J1062,3,310500,362500
J1162,2,311500,362500
J1262,2,312500,362500
J1362,2,313500,362500
J1462,2,314500,362500
J1562,1,315500,362500
J1662,2,316500,362500
J1762,2,317500,362500
J1862,2,318500,362500
J1962,1,319500,362500
J2062,1,320500,362500
J2162,1,321500,362500
J2262,1,322500,362500
J2362,1,323500,362500
J2462,1,324500,362500
J2562,1,325500,362500
J2662,1,326500,362500
J2762,1,327500,362500
J2862,1,328500,362500
J2962,2,329500,362500
J3062,2,330500,362500
J3162,3,331500,362500
J3262,3,332500,362500
J3362,3,333500,362500
J3462,3,334500,362500
J3562,3,335500,362500
J3662,3,336500,362500
J3762,3,337500,362500
J3862,3,338500,362500
J3962,3,339500,362500
J4062,3,340500,362500
J4162,1,341500,362500
J4262,1,342500,362500
J4362,2,343500,362500
J4462,2,344500,362500
J4562,3,345500,362500
J4662,1,346500,362500
J4762,3,347500,362500
J4862,3,348500,362500
J4962,3,349500,362500
J5062,2,350500,362500
J5162,3,351500,362500
J5262,3,352500,362500
J5362,1,353500,362500
J5962,3,359500,362500
J6062,3,360500,362500
J6162,3,361500,362500
J6262,1,362500,362500
J6362,1,363500,362500
J6462,1,364500,362500
J6562,1,365500,362500
J6662,1,366500,362500
G9761,3,197500,361500
G9861,3,198500,361500
G9961,3,199500,361500
H0061,3,200500,361500
H0161,3,201500,361500
H0261,3,202500,361500
H0361,3,203500,361500
H0461,3,204500,361500
H0561,3,205500,361500
H0661,2,206500,361500
H0761,2,207500,361500
H0861,2,208500,361500
H0961,2,209500,361500
H1061,2,210500,361500
H1161,2,211500,361500
H1261,2,212500,361500
H1461,4,214500,361500
H1561,4,215500,361500
H1661,4,216500,361500
H1761,4,217500,361500
H1861,4,218500,361500
H1961,5,219500,361500
H2061,4,220500,361500
H2161,4,221500,361500
H2261,3,222500,361500
H2361,3,223500,361500
H2461,4,224500,361500
H2561,2,225500,361500
H2661,2,226500,361500
H2761,2,227500,361500
H2861,2,228500,361500
H2961,2,229500,361500
H3061,2,230500,361500
H3161,2,231500,361500
H3261,2,232500,361500
H3361,1,233500,361500
H3461,1,234500,361500
H3561,1,235500,361500
H3661,1,236500,361500
H3761,1,237500,361500
H3861,2,238500,361500
H3961,2,239500,361500
H4061,2,240500,361500
H4161,2,241500,361500
H4261,2,242500,361500
H4361,2,243500,361500
H4461,2,244500,361500
H4561,2,245500,361500
H4661,3,246500,361500
H4761,3,247500,361500
H4861,4,248500,361500
H4961,4,249500,361500
H5061,4,250500,361500
H5161,4,251500,361500
H5261,4,252500,361500
H5361,5,253500,361500
H5461,5,254500,361500
H5561,5,255500,361500
H5661,5,256500,361500
H5761,5,257500,361500
H5861,5,258500,361500
H5961,5,259500,361500
H6061,5,260500,361500
H6161,4,261500,361500
H6261,4,262500,361500
H6361,4,263500,361500
H6461,4,264500,361500
H6561,4,265500,361500
H6661,4,266500,361500
H6761,4,267500,361500
H6861,3,268500,361500
H6961,3,269500,361500
H7061,2,270500,361500
H7161,2,271500,361500
H7261,2,272500,361500
H7361,4,273500,361500
H7461,2,274500,361500
H7561,2,275500,361500
H7661,4,276500,361500
H7761,4,277500,361500
H7861,4,278500,361500
H7961,2,279500,361500
H8061,3,280500,361500
H8161,3,281500,361500
H8261,2,282500,361500
H8361,2,283500,361500
H8461,2,284500,361500
H8561,2,285500,361500
H8661,1,286500,361500
H8761,1,287500,361500
H8861,1,288500,361500
H8961,1,289500,361500
H9061,1,290500,361500
H9161,1,291500,361500
H9261,1,292500,361500
H9361,1,293500,361500
H9461,1,294500,361500
H9561,1,295500,361500
H9661,1,296500,361500
H9761,1,297500,361500
H9861,1,298500,361500
H9961,1,299500,361500
J0061,1,300500,361500
J0161,1,301500,361500
J0261,1,302500,361500
J0361,1,303500,361500
J0461,1,304500,361500
